"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"1514","공연장","03_06_01_P","5350000","CDFE1230002010000001","2010-07-09","","01","영업/정상","13","영업중","","","","","055-330-4813","","","경상남도 김해시 진영읍 여래리 530-2","경상남도 김해시 진영읍 김해대로 440 (진영한빛도서관)","50864","진영한빛도서관 누리마을","2024-09-09 19:36:26","U","2024-09-11 02:40:00","","357913.814577155","201937.925891351","공연장","공연장","상업지역","2","주택가주변","","","교육연구시설","3","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"1515","공연장","03_06_01_P","5350000","CDFE1230002015000001","2015-05-21","","01","영업/정상","13","영업중","","","","","055-340-7900","","621-917","경상남도 김해시 어방동 993","경상남도 김해시 가야테마길 161 (어방동)","621-917","철광산 공연장","2024-11-11 10:29:54","U","2024-11-13 02:40:00","","372207.131990597","196221.094758574","공연장","공연장","자연녹지지역","3","기타","","","문화시설","1","2","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"1516","공연장","03_06_01_P","5390000","CDFE1230002002000001","2002-12-27","","01","영업/정상","13","영업중","","","","","055-570-4920","","636-803","경상남도 의령군 의령읍 동동리 877-24번지","경상남도 의령군 의령읍 의병로24길 31-1","636-803","의령군민문화회관 공연장","2017-04-06 14:50:53","I","2018-08-31 23:59:59","","314947.195209553","202766.340768432","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"1517","공연장","03_06_01_P","5410000","CDFE1230002012000001","2012-09-27","","01","영업/정상","13","영업중","","","","","055-530-1911","","635-801","경상남도 창녕군 창녕읍 교리 997-5","경상남도 창녕군 창녕읍 우포2로 1189-25","635-801","창녕문화예술회관 대공연장","2022-10-04 17:09:05","U","2022-10-06 02:40:00","","335084.625883903","228228.668798317","공연장","공연장","일반주거지역","2","","","","문화시설","1","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"1518","공연장","03_06_01_P","5410000","CDFE1230002012000002","2012-09-27","","01","영업/정상","13","영업중","","","","","055-530-1911","","635-801","경상남도 창녕군 창녕읍 교리 997-5","경상남도 창녕군 창녕읍 우포2로 1189-25","635-801","창녕문화예술회관 소공연장","2022-10-04 17:04:11","U","2022-10-06 02:40:00","","335084.625883903","228228.668798317","공연장","공연장","일반주거지역","1","","","","문화시설","1","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"1519","공연장","03_06_01_P","3730000","CDFE1230002009000002","2009-11-17","","01","영업/정상","13","영업중","","","","","052-980-2270","","689-855","울산광역시 울주군 범서읍 천상리 376-1","울산광역시 울주군 범서읍 천상중앙길 36","689-851","울주문화예술회관","2023-07-28 17:33:26","U","2023-07-30 02:40:00","","402298.67801705","231706.646063014","공연장","공연장","녹지지역","4","학교정화(절대)","","","문화시설","3","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"1520","공연장","03_06_01_P","3720000","CDFE1230002003000001","2003-11-12","","01","영업/정상","13","영업중","","","","","052-241-7351","","","울산광역시 북구 연암동 1004-19","울산광역시 북구 산업로 1000 (연암동, 문화예술회관)","44248","북구문화예술회관공연장","2025-07-09 15:25:39","U","2025-07-11 02:40:00","","413957.796973387","233855.264129568","공연장","공연장","생산녹지지역","3","기타","","","문화시설","2","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"1521","공연장","03_06_01_P","3720000","CDFE1230002006000001","2006-05-08","","01","영업/정상","13","영업중","","","","","052-288-8799","","683-350","울산광역시 북구 진장동 진장유통단지 9블럭 롯데마트 3층","울산광역시 북구 진장유통로 64 (진장동, 롯데마트 )","683-350","레미어린이극장","2020-10-22 11:00:37","U","2020-10-24 02:40:00","","413714.69829242","233252.48521044","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"1522","공연장","03_06_01_P","3220000","CDFE1230002018000005","2018-08-22","","01","영업/정상","13","영업중","","","","","02-2056-5787","","","서울특별시 강남구 신사동 568-2","서울특별시 강남구 논현로163길 33 (신사동)","06031","광림아트센터 BBCH홀","2021-09-30 14:27:49","U","2021-10-02 02:40:00","","202153.779162865","446850.328726199","공연장","공연장","","9","","","","","0","6","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"1523","공연장","03_06_01_P","5350000","CDFE1230002018000001","2018-08-03","","01","영업/정상","13","영업중","","","","","055-344-1800","","","경상남도 김해시 율하동 1377","경상남도 김해시 율하2로 210 (율하동)","51016","김해서부문화센터 하늬홀","2024-10-17 11:03:24","U","2024-10-19 02:40:00","","365806.480529317","187453.958829819","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"1524","공연장","03_06_01_P","3780000","CDFE1230002003000001","2003-03-05","","01","영업/정상","13","영업중","","","","","711-7762","","463-864","경기도 성남시 분당구 수내동 65","경기도 성남시 분당구 성남대로 550 (수내동)","463-864","성남시야외공연장","2025-05-20 18:29:42","U","2025-05-22 02:40:00","","210917.471273479","430615.255683637","공연장","공연장","자연녹지지역","0","","","","문화시설","2","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"1525","공연장","03_06_01_P","3780000","CDFE1230002004000002","2004-11-12","","01","영업/정상","13","영업중","","","","","031-729-9400","","463-819","경기도 성남시 분당구 서현동 312-5 지하2층호","경기도 성남시 분당구 불정로386번길 38 (서현동)","463-819","서현유스센터 공연장","2025-03-04 20:29:07","U","2025-03-06 02:40:00","","212310.746693257","430014.453481443","공연장","공연장","근린상업지역","0","","","","교육연구시설","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"1526","공연장","03_06_01_P","3780000","CDFE1230002005000002","2005-05-09","","01","영업/정상","13","영업중","","","","","783-4300","","463-811","경기도 성남시 분당구 정자동 6-1 4층","경기도 성남시 분당구 성남대로407번길 12 (정자동)","463-811","정자유스센터 공연장","2025-03-12 13:14:44","U","2025-03-14 02:40:00","","209355.215","430082.73","공연장","공연장","중심상업지역","6","","","","교육연구시설","5","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"1527","공연장","03_06_01_P","3780000","CDFE1230002005000003","2005-10-13","","01","영업/정상","13","영업중","","","","","781-5290","","463-839","경기도 성남시 분당구 야탑동 757","경기도 성남시 분당구 성남대로 808 (야탑동)","463-070","오페라하우스","2025-05-19 17:25:41","U","2025-05-21 02:40:00","","211576.248934562","433399.261065854","공연장","공연장","","4","","","","","3","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"1528","공연장","03_06_01_P","3780000","CDFE1230002005000004","2005-10-13","","01","영업/정상","13","영업중","","","","","781-5290","","463-839","경기도 성남시 분당구 야탑동 757","경기도 성남시 분당구 성남대로 808 (야탑동)","463-070","콘서트홀","2025-05-19 18:13:03","U","2025-05-21 02:40:00","","211576.248934562","433399.261065854","공연장","공연장","","3","","","","","2","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"1529","공연장","03_06_01_P","3780000","CDFE1230002005000005","2005-10-13","","01","영업/정상","13","영업중","","","","","781-5290","","463-839","경기도 성남시 분당구 야탑동 757","경기도 성남시 분당구 성남대로 808 (야탑동)","463-839","앙상블시어터","2025-05-20 09:33:31","U","2025-05-22 02:40:00","","211576.248934562","433399.261065854","공연장","공연장","","3","","","","","2","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"1530","공연장","03_06_01_P","3780000","CDFE1230002008000001","2008-03-17","","01","영업/정상","13","영업중","","","","","031)750-4600","","462-839","경기도 성남시 중원구 하대원동 240 공단로 288","경기도 성남시 중원구 둔촌대로 332 (하대원동)","462-110","중원유스센터 공연장","2025-03-13 15:10:40","U","2025-03-15 02:40:00","","213660.039791407","436455.810664992","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"1531","공연장","03_06_01_P","3780000","CDFE1230002010000001","2010-08-12","","01","영업/정상","13","영업중","","","","","729-9600","","463-410","경기도 성남시 분당구 판교동 553","경기도 성남시 분당구 운중로225번길 37 (판교동)","463-410","판교유스센터","2025-03-04 20:29:25","U","2025-03-06 02:40:00","","207966.994204872","432642.250561017","공연장","공연장","보전녹지지역","4","기타","","","교육연구시설","3","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"1532","공연장","03_06_01_P","3780000","CDFE1230002012000001","2012-05-14","","01","영업/정상","13","영업중","","","","","031-696-8400","","463-811","경기도 성남시 분당구 정자동 4-6 한국잡월드","경기도 성남시 분당구 분당수서로 501 (정자동, 한국잡월드)","463-811","나래울극장","2023-08-16 17:28:43","U","2023-08-18 02:40:00","","209342.886389888","430718.837749354","공연장","공연장","주거지역","1","아파트지역","","","근린생활시설","4","2","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"1533","공연장","03_06_01_P","3780000","CDFE1230002013000001","2013-06-26","","01","영업/정상","13","영업중","","","","","031-759-8500","","462-100","경기도 성남시 중원구 여수동 195 (주)티엘아이빌딩2층","경기도 성남시 중원구 양현로405번길 12, 2층 (여수동, (주)티엘아이빌딩)","462-100","티엘아이아트센터","2022-12-05 09:20:21","U","2022-12-07 02:40:00","","211207.312499851","435103.725814703","공연장","공연장","관리지역","14","기타","","","문화시설","10","4","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"1534","공연장","03_06_01_P","3550000","CDFE1230002002000001","2002-12-04","","01","영업/정상","13","영업중","","","","","032-546-7646","","407-480","인천광역시 계양구 방축동 214","인천광역시 계양구 장제로 937 (방축동)","407-480","계양구청소년수련관","2021-10-15 13:52:22","U","2021-10-17 02:40:00","","177138.666349929","449796.795925682","공연장","공연장","일반주거지역","5","기타","","","","4","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"1535","공연장","03_06_01_P","3550000","CDFE1230002003000001","2003-04-14","","01","영업/정상","13","영업중","","","","","551-6604","","407-801","인천광역시 계양구 계산동 724","인천광역시 계양구 계양산로35번길 11 (계산동)","407-801","계양문화회관","2026-01-21 16:06:52","U","2026-01-23 02:40:00","","175016.635069325","449357.137043678","공연장","공연장","일반주거지역","5","기타","","","","3","2","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"1536","공연장","03_06_01_P","3550000","CDFE1230002012000001","2012-05-16","","01","영업/정상","13","영업중","","","","","550-3300","","407-480","인천광역시 계양구 방축동 108-1","인천광역시 계양구 방축로 21 (방축동)","407-480","인천어린이과학관","2025-12-08 13:33:03","U","2025-12-10 02:40:00","","176946.176048824","449968.895590169","공연장","공연장","","4","","","","문화시설","3","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"1537","공연장","03_06_01_P","5080000","CDFE1230002026000001","2026-02-04","","01","영업/정상","13","영업중","","","","","","","","경상북도 구미시 형곡동 132-12","경상북도 구미시 형곡로12길 6-22, 중부교회 2층(소극장 중부) 2층 (형곡동)","39292","소극장 중부","2026-02-04 08:57:50","I","2026-02-06 00:20:02","","319768.620835709","291376.008687092","공연장","공연장","","3","","","","","3","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
